time,0
2021-06-02,
2021-06-03,
2021-06-07,
2021-06-08,
2021-06-09,
2021-06-10,
2021-06-11,
2021-06-13,
2021-06-14,
2021-06-15,
2021-06-16,
2021-06-17,
2021-06-18,
2021-06-19,
2021-06-20,
2021-06-21,
2021-06-22,
2021-06-23,
2021-06-24,
2021-06-25,
2021-06-26,
2021-06-27,
2021-06-28,
2021-06-29,
2021-06-30,
2021-07-01,
2021-07-02,
2021-07-03,
2021-07-04,
2021-07-05,
2021-07-06,
2021-07-07,
2021-07-08,
2021-07-09,
2021-07-10,-0.02649158866093212
2021-07-11,-0.028522648375460084
2021-07-12,-0.028508542709746683
2021-07-13,-0.02825573699883436
2021-07-14,-0.029302406818320862
2021-07-15,-0.027403950034496083
2021-07-16,-0.027362551506161535
2021-07-17,-0.027368822600228205
2021-07-18,-0.028405744801253723
2021-07-19,-0.025517690109986026
2021-07-20,-0.02611112488673805
2021-07-21,-0.030140714564994966
2021-07-22,-0.03325417717858807
2021-07-23,-0.039826487250669576
2021-07-24,-0.04054013489771207
2021-07-25,-0.040624573958833704
2021-07-26,-0.04322175257611981
2021-07-27,-0.0418767037015999
2021-07-28,-0.047088357348021755
2021-07-29,-0.04878122725279541
2021-07-30,-0.049115469585990945
2021-07-31,-0.04915416923214968
2021-08-01,-0.0501703678406531
2021-08-02,-0.05018814988899887
2021-08-03,-0.0473760353022469
2021-08-04,-0.0474794591225026
2021-08-05,-0.04780207205501715
2021-08-06,-0.049936559479945554
2021-08-07,-0.0476900931986996
2021-08-08,-0.0473324861836425
2021-08-09,-0.04594667050426014
2021-08-10,-0.05488491420787825
2021-08-11,-0.05292960252675211
2021-08-12,-0.058857779571037
2021-08-13,-0.06325074871335079
2021-08-14,-0.0659988007055139
2021-08-15,-0.0436460985433293
2021-08-16,-0.0884623650033128
2021-08-17,-0.10050487165516826
2021-08-18,-0.10323537231693225
2021-08-19,-0.11427348420941848
2021-08-20,0.06723581015926354
2021-08-21,0.04644386672183606
2021-08-22,0.13559057595584514
2021-08-23,0.15119469880334654
2021-08-24,0.12330275728481715
2021-08-25,0.124638730858962
2021-08-26,0.10143926891364478
2021-08-27,0.11949239489893577
2021-08-28,0.07447726837714999
2021-08-29,0.0738109409876229
2021-08-30,0.055353200311363066
2021-08-31,0.02755982170545785
2021-09-01,0.014722856355370831
2021-09-02,0.01850751163364905
2021-09-03,0.00803105831320513
2021-09-04,0.0033752642499233773
2021-09-05,0.008410252596286588
2021-09-06,-0.021087402507944372
2021-09-07,-0.12712759237635668
2021-09-08,-0.12028468220625368
2021-09-09,-0.11813021688197388
2021-09-10,-0.11392966651477718
2021-09-11,-0.11230037521836263
2021-09-12,-0.09073918958189348
2021-09-13,-0.09795267282129624
2021-09-14,-0.10133013597888928
2021-09-15,-0.09611776234580563
2021-09-16,-0.07779626421204867
2021-09-17,-0.0726552351760198
2021-09-18,-0.05517761157325133
2021-09-19,-0.05042090929131413
2021-09-20,-0.09411050722772189
2021-09-21,-0.10269405035526541
2021-09-22,-0.10697708597827087
2021-09-23,-0.10183593958570528
2021-09-24,-0.0707827083555669
2021-09-25,-0.0727739293994627
2021-09-26,-0.058039857538243415
2021-09-27,-0.055396268153176054
2021-09-28,-0.05231942687013075
2021-09-29,-0.057175129203817565
2021-09-30,-0.05428947613109388
2021-10-01,-0.036651096587807595
2021-10-02,-0.04800733711362306
2021-10-03,-0.04858968083186097
2021-10-04,-0.05528934454561546
2021-10-05,-0.041506993638474085
2021-10-06,-0.05787118532336995
2021-10-07,-0.05551110424211555
2021-10-08,-0.06671684556573193
2021-10-09,-0.05210549982002458
2021-10-10,-0.05433859076608708
2021-10-11,-0.06731083415477489
2021-10-12,-0.040938978471774516
2021-10-13,-0.0218918940649102
2021-10-14,-0.022423793522545792
2021-10-15,-0.024234726104043935
2021-10-16,-0.026815370456751367
2021-10-17,-0.06522275253476206
2021-10-18,-0.003800593612872875
2021-10-19,-0.013830992755308778
2021-10-20,-0.02910842632136827
2021-10-21,-0.032156897870157033
2021-10-22,-0.024504236106267258
2021-10-23,-0.022246774954779756
2021-10-24,-0.03458894026150912
2021-10-25,-0.061154092211544234
2021-10-26,-0.14981042751208362
2021-10-27,-0.10115195045073096
2021-10-28,-0.08699331593986509
2021-10-29,-0.10087797798554331
2021-10-30,-0.0775962704418805
2021-10-31,-0.08692334526174683
2021-11-01,-0.08259146984055316
2021-11-02,-0.07402750010005107
2021-11-03,-0.08618233850090805
2021-11-04,-0.07289491824000469
2021-11-05,-0.06714249902531005
2021-11-06,0.07110413308457242
2021-11-07,0.07038358793308075
2021-11-08,0.047630166236949226
2021-11-09,0.0386014086575738
2021-11-10,0.05576032031008094
2021-11-11,0.01745916822392161
2021-11-12,0.02943532207364907
2021-11-13,0.033061732844120936
2021-11-14,0.032791779529240374
2021-11-15,0.017280640815353732
2021-11-16,0.0422321488241134
2021-11-17,0.03845256535249951
2021-11-18,0.0605632803196492
2021-11-19,0.13942394720553491
2021-11-20,0.18410527300837853
2021-11-21,0.16891258789848393
2021-11-22,0.16075172368411803
2021-11-23,0.11197070417721242
2021-11-24,0.1321873456535387
2021-11-25,0.13775995101217442
2021-11-26,0.13425038870562522
2021-11-27,0.1279775308771316
2021-11-28,0.13272370670016836
2021-11-29,0.16382867164148765
2021-11-30,0.1211775894085682
2021-12-01,0.12312069446360946
2021-12-02,0.12786416689010316
2021-12-03,0.12457161980446105
2021-12-04,0.1279153870926713
2021-12-05,0.14230718495678502
2021-12-06,0.14820459136563002
2021-12-07,0.15330394753403784
2021-12-08,0.10218937848258607
2021-12-09,0.11560981979350367
2021-12-10,0.11891747959037441
2021-12-11,0.13044650859137347
2021-12-12,0.12270108596982482
2021-12-13,0.11029702866493635
2021-12-14,0.10091712105936763
2021-12-15,0.1069077291533201
2021-12-16,0.13180621174091134
2021-12-17,0.13158353326204458
2021-12-18,0.14699094785290007
2021-12-19,0.14780759597585597
2021-12-20,0.17835508179466447
2021-12-21,0.1422437226303135
2021-12-22,0.13602531143438612
2021-12-23,0.14900893167128307
2021-12-24,0.14352078796424678
2021-12-25,0.14366901148059674
2021-12-26,0.12162614563091068
2021-12-27,0.0820606482146005
2021-12-28,0.05622678167607945
2021-12-29,0.03733151007922458
2021-12-30,0.028191816824761025
2021-12-31,0.03343527263101514
2022-01-01,0.011521372266869731
2022-01-02,0.028130326614562464
2022-01-03,0.03991843257074422
2022-01-04,0.01320916437445116
2022-01-05,0.011608056276501444
2022-01-06,-0.00677951030778823
2022-01-07,0.025300969690282633
2022-01-08,0.01969212646681348
2022-01-09,0.007505480284928569
2022-01-10,0.011956431427857623
2022-01-11,0.04189148806817696
2022-01-12,0.06066568170338689
2022-01-13,0.05416660887966163
2022-01-14,0.046637396380764196
2022-01-15,0.01041533569662783
2022-01-16,0.00777846314682508
2022-01-17,-0.02642531357469171
2022-01-18,0.006891197388852059
2022-01-19,0.009609886911641479
2022-01-20,0.04346687217096287
2022-01-21,0.14847924134769172
2022-01-22,0.14007493870512686
2022-01-23,0.14320900018020752
2022-01-24,0.1346870479033776
2022-01-25,0.1428290584211116
2022-01-26,0.1431338547252133
2022-01-27,0.16530632917735488
2022-01-28,0.1544738602507868
2022-01-29,0.15018270111329346
2022-01-30,0.13934974055433308
2022-01-31,0.14027439930436914
2022-02-01,0.15838735944734594
2022-02-02,0.14318711759216693
2022-02-03,0.13287378468836353
2022-02-04,0.048874988410678624
2022-02-05,0.0428072420137578
2022-02-06,0.042823708969091275
2022-02-07,-0.03492152389218862
2022-02-08,-0.004007219510550228
2022-02-09,0.005253465043408058
2022-02-10,0.009741751334002458
2022-02-11,0.07788439363170194
2022-02-12,0.07422480865083178
2022-02-13,0.07300645420175123
2022-02-14,0.08489835151266743
2022-02-15,0.07906086267431796
2022-02-16,0.07739985627051464
2022-02-17,0.0877203069755386
2022-02-18,0.06508410013466781
2022-02-19,0.076108679360356
2022-02-20,0.07110180632217686
2022-02-21,0.0566554293383767
2022-02-22,0.05576782603688347
2022-02-23,0.04105666190927711
2022-02-24,0.04043094678222121
2022-02-25,-0.016352529094753588
2022-02-26,0.009996103277999196
2022-02-27,0.03453509562595456
2022-02-28,0.06538711717190959
2022-03-01,0.061892924622220895
2022-03-02,0.050299628317281145
2022-03-03,0.04032991899990017
2022-03-04,0.007925239534080341
2022-03-05,0.012406015354401587
2022-03-06,0.030364882671944267
2022-03-07,0.03115927126188106
2022-03-08,0.028644212370500282
2022-03-09,0.06511073431194052
2022-03-10,0.07349731653236131
2022-03-11,0.09004201759395625
2022-03-12,0.06292045562534576
2022-03-13,0.06384954451384699
2022-03-14,0.07400335935848562
2022-03-15,0.07913780867584175
2022-03-16,0.056929704809894066
2022-03-17,0.05565699484695004
2022-03-18,0.06230657056402108
2022-03-19,0.060091695628581826
2022-03-20,0.05596859989043606
2022-03-21,0.04384174505103608
2022-03-22,-0.02492109395033495
2022-03-23,-0.0118331785823391
2022-03-24,-0.021404184382954296
2022-03-25,0.002234923561668529
2022-03-26,0.0015952918982422683
2022-03-27,0.006368860017733755
2022-03-28,0.00596829088871733
2022-03-29,0.003320117311248173
2022-03-30,0.001818524221014638
2022-03-31,0.03312090865266966
2022-04-01,0.029103601596931147
2022-04-02,0.030941708159292525
2022-04-03,0.007487153268433156
2022-04-04,0.00422446992276367
2022-04-05,0.03470905826747704
2022-04-06,0.03193444754045857
2022-04-07,0.0112940054074327
2022-04-08,0.07200193052957787
