time,0
2021-06-02,
2021-06-03,
2021-06-07,
2021-06-08,
2021-06-09,
2021-06-10,
2021-06-11,
2021-06-13,
2021-06-14,
2021-06-15,
2021-06-16,
2021-06-17,
2021-06-18,
2021-06-19,
2021-06-20,
2021-06-21,
2021-06-22,
2021-06-23,
2021-06-24,
2021-06-25,
2021-06-26,
2021-06-27,
2021-06-28,
2021-06-29,
2021-06-30,
2021-07-01,
2021-07-02,
2021-07-03,
2021-07-04,
2021-07-05,
2021-07-06,
2021-07-07,
2021-07-08,
2021-07-09,
2021-07-10,-0.028743749192746675
2021-07-11,-0.030486560617796036
2021-07-12,-0.025720261780191853
2021-07-13,-0.023935727812911513
2021-07-14,-0.02827416576173468
2021-07-15,-0.025427918825890468
2021-07-16,-0.02493736854518542
2021-07-17,-0.024848494081314332
2021-07-18,-0.02533077619472818
2021-07-19,-0.022698941321242415
2021-07-20,-0.022957156520890108
2021-07-21,-0.02883146259152317
2021-07-22,-0.030371590283552408
2021-07-23,-0.04142371577890995
2021-07-24,-0.044372930551788196
2021-07-25,-0.04472322455022206
2021-07-26,-0.04640591477254721
2021-07-27,-0.045222858827655206
2021-07-28,-0.04549071897398294
2021-07-29,-0.047660895750900725
2021-07-30,-0.04928356525413629
2021-07-31,-0.048621210625123035
2021-08-01,-0.04816245806744963
2021-08-02,-0.04817929387292287
2021-08-03,-0.044520377298714754
2021-08-04,-0.044055316853944364
2021-08-05,-0.04616322956642699
2021-08-06,-0.048572026579967745
2021-08-07,-0.04604562961509304
2021-08-08,-0.045523657164170055
2021-08-09,-0.04421686098862032
2021-08-10,-0.05386420446381434
2021-08-11,-0.050080559119036125
2021-08-12,-0.05652078047172354
2021-08-13,-0.05774321161973241
2021-08-14,-0.05935493896696398
2021-08-15,-0.02605503156338033
2021-08-16,-0.04383296379053987
2021-08-17,-0.0621068797644565
2021-08-18,-0.06861170130533643
2021-08-19,-0.08004440121515602
2021-08-20,0.1119328396432669
2021-08-21,0.10705364763304744
2021-08-22,0.14712395962484304
2021-08-23,0.1456290515290985
2021-08-24,0.11799835042626448
2021-08-25,0.11497365097411946
2021-08-26,0.03942359252501278
2021-08-27,0.06908302110147606
2021-08-28,0.04485238187487691
2021-08-29,0.09305179526264891
2021-08-30,0.06563261815625249
2021-08-31,0.123393491387986
2021-09-01,0.11169447589740968
2021-09-02,0.1257395875413529
2021-09-03,0.11723582590200392
2021-09-04,0.06628983991041051
2021-09-05,0.06912512375824881
2021-09-06,-0.026720113484500454
2021-09-07,-0.12962133217965163
2021-09-08,-0.12353888645495097
2021-09-09,-0.11983686801224175
2021-09-10,-0.11317773174083268
2021-09-11,-0.10530819392109915
2021-09-12,-0.05698718194916028
2021-09-13,-0.06728112491789359
2021-09-14,-0.07386986200172414
2021-09-15,-0.07441434920688143
2021-09-16,-0.06297906135465905
2021-09-17,-0.04358397897470948
2021-09-18,-0.0304528363293107
2021-09-19,-0.02124463103679302
2021-09-20,-0.08045055343218681
2021-09-21,-0.07917638904589212
2021-09-22,-0.07291059398190192
2021-09-23,-0.08409880456577178
2021-09-24,-0.0368135619738482
2021-09-25,-0.04420160453630423
2021-09-26,-0.04708164968229033
2021-09-27,-0.042599324418292936
2021-09-28,-0.0326081663391579
2021-09-29,-0.04365809075317434
2021-09-30,-0.07985815050984932
2021-10-01,-0.05253340752334438
2021-10-02,-0.06626277107957597
2021-10-03,-0.07638341649681693
2021-10-04,-0.07455121573792804
2021-10-05,-0.04976666850509443
2021-10-06,-0.06388620821552146
2021-10-07,-0.05899554740151266
2021-10-08,-0.0749502775887501
2021-10-09,-0.07318722068673446
2021-10-10,-0.08370713351807908
2021-10-11,-0.09373579615021388
2021-10-12,-0.06860379941295489
2021-10-13,-0.07091288537174312
2021-10-14,-0.07423287414648078
2021-10-15,-0.07235253692381102
2021-10-16,-0.07252687694472944
2021-10-17,-0.07696352976329124
2021-10-18,-0.037592547694387315
2021-10-19,-0.05727251898647513
2021-10-20,-0.07141436441358992
2021-10-21,-0.07462132061736004
2021-10-22,-0.051322619523443615
2021-10-23,-0.04326061845843912
2021-10-24,-0.044967570253678035
2021-10-25,-0.06444079467659017
2021-10-26,-0.1047596919149769
2021-10-27,-0.06651450183159306
2021-10-28,-0.046564917290694494
2021-10-29,-0.05931458283041244
2021-10-30,-0.037427513980410186
2021-10-31,-0.06547665138216645
2021-11-01,-0.06709006013867731
2021-11-02,-0.054372169501398254
2021-11-03,-0.05461453639039272
2021-11-04,-0.038645573623172405
2021-11-05,-0.027180815494907133
2021-11-06,0.06895286579249946
2021-11-07,0.07016252682629666
2021-11-08,0.05113998652379474
2021-11-09,0.03432268876227562
2021-11-10,0.043385459944613694
2021-11-11,1.7488081794420716e-05
2021-11-12,0.00897971835973861
2021-11-13,0.01368099240597444
2021-11-14,0.013027523269260648
2021-11-15,0.009914822774128414
2021-11-16,0.02649020090540182
2021-11-17,0.024409086357954506
2021-11-18,0.057119682792811564
2021-11-19,0.10627236544912283
2021-11-20,0.176817163811255
2021-11-21,0.15623860584878435
2021-11-22,0.1564517324968946
2021-11-23,0.08918054811979852
2021-11-24,0.11216824346533788
2021-11-25,0.08259229573514669
2021-11-26,0.08392975903807007
2021-11-27,0.08049798094369962
2021-11-28,0.06343487609031565
2021-11-29,0.11293386711405859
2021-11-30,0.06749423008741219
2021-12-01,0.068778422687121
2021-12-02,0.07983688082263339
2021-12-03,0.07531410089570831
2021-12-04,0.06731726104113808
2021-12-05,0.05366656580626759
2021-12-06,0.05759138537515419
2021-12-07,0.06919513889298018
2021-12-08,0.07144947584270339
2021-12-09,0.11076714097467262
2021-12-10,0.10349737097426943
2021-12-11,0.10950530792370095
2021-12-12,0.10366204332502021
2021-12-13,0.08162734756663402
2021-12-14,0.06519307454980382
2021-12-15,0.07043948021638351
2021-12-16,0.06478559572995087
2021-12-17,0.06613120429471667
2021-12-18,0.077863620799022
2021-12-19,0.06226216810090927
2021-12-20,0.07698837354450103
2021-12-21,0.056891993349744055
2021-12-22,0.029709007987657614
2021-12-23,0.04210318798838386
2021-12-24,0.047133070841155054
2021-12-25,0.047396215948197845
2021-12-26,0.02381366834396459
2021-12-27,-0.04161820195857534
2021-12-28,-0.05135770000974039
2021-12-29,-0.06690686481642463
2021-12-30,-0.06369021332931346
2021-12-31,-0.06286372325810352
2022-01-01,-0.10550566526225678
2022-01-02,-0.08441871431854267
2022-01-03,-0.09121577173756436
2022-01-04,-0.09800625195626657
2022-01-05,-0.09700381816506438
2022-01-06,-0.10534757698659138
2022-01-07,-0.0714495253278759
2022-01-08,-0.08419195231524565
2022-01-09,-0.0945614223387367
2022-01-10,-0.08688592424741547
2022-01-11,-0.05046818454375113
2022-01-12,-0.028688459933976673
2022-01-13,-0.033106698415314745
2022-01-14,-0.043603329094717924
2022-01-15,-0.08849208082477322
2022-01-16,-0.09272212843077658
2022-01-17,-0.14928319674749987
2022-01-18,-0.10371261291533779
2022-01-19,-0.09761868436729518
2022-01-20,-0.07457692466269185
2022-01-21,0.0864883649852943
2022-01-22,0.08659324163908681
2022-01-23,0.09121036180838411
2022-01-24,0.1295828247607754
2022-01-25,0.14110528814324605
2022-01-26,0.14057555569522276
2022-01-27,0.18435471054799948
2022-01-28,0.13959775260715626
2022-01-29,0.13273363710127217
2022-01-30,0.13869014705875465
2022-01-31,0.14343036634904366
2022-02-01,0.156919966721925
2022-02-02,0.16967578667848124
2022-02-03,0.17974706783942765
2022-02-04,0.05590063819346593
2022-02-05,0.051210879266384256
2022-02-06,0.052061492717185395
2022-02-07,0.032457757615793795
2022-02-08,0.020218395655595134
2022-02-09,0.05547133124546624
2022-02-10,0.05494031189229251
2022-02-11,0.09935322562367312
2022-02-12,0.10352727465989958
2022-02-13,0.10125338264540153
2022-02-14,0.10294978438408979
2022-02-15,0.09126616588035263
2022-02-16,0.0905500631983161
2022-02-17,0.10935401327526978
2022-02-18,0.1284831682940618
2022-02-19,0.14104328641056
2022-02-20,0.1314831040832375
2022-02-21,0.12120182394658276
2022-02-22,0.11833003372256912
2022-02-23,0.11036293823812324
2022-02-24,0.1039812198834837
2022-02-25,0.057171953174793885
2022-02-26,0.08270716614804997
2022-02-27,0.11481710625426893
2022-02-28,0.15874693567798592
2022-03-01,0.15261312299130322
2022-03-02,0.14233313595318728
2022-03-03,0.12447508940180341
2022-03-04,0.08128162963991142
2022-03-05,0.07790017960788566
2022-03-06,0.09776851896179167
2022-03-07,0.1073932543489615
2022-03-08,0.11306824448574113
2022-03-09,0.15937693298316558
2022-03-10,0.17235016620035817
2022-03-11,0.16022295233820597
2022-03-12,0.13811691285484615
2022-03-13,0.12764209337542542
2022-03-14,0.14103370734812992
2022-03-15,0.1412321392682994
2022-03-16,0.0948118478600503
2022-03-17,0.10159770275364702
2022-03-18,0.12603293205085622
2022-03-19,0.13444127116086496
2022-03-20,0.12729316374764324
2022-03-21,0.12190082561326451
2022-03-22,0.05755977470153929
2022-03-23,0.07911794300173339
2022-03-24,0.04922430847928363
2022-03-25,0.07191154651008293
2022-03-26,0.06928743123105913
2022-03-27,0.07930239813383637
2022-03-28,0.08093563859700478
2022-03-29,0.10249567466433208
2022-03-30,0.09668292588119055
2022-03-31,0.11058267276369708
2022-04-01,0.10472041231135906
2022-04-02,0.10823253455992277
2022-04-03,0.08342555874174527
2022-04-04,0.08386578528360651
2022-04-05,0.15150918808347585
2022-04-06,0.14416480411596463
2022-04-07,0.12795965018317726
